method,cor,imp_V0,pval_V0,imp_V1,pval_V1,imp_V2,pval_V2,imp_V3,pval_V3,imp_V4,pval_V4,imp_V5,pval_V5,imp_V6,pval_V6,imp_V7,pval_V7,imp_V8,pval_V8,imp_V9,pval_V9,imp_V10,pval_V10,imp_V11,pval_V11,imp_V12,pval_V12,imp_V13,pval_V13,imp_V14,pval_V14,imp_V15,pval_V15,imp_V16,pval_V16,imp_V17,pval_V17,imp_V18,pval_V18,imp_V19,pval_V19,imp_V20,pval_V20,imp_V21,pval_V21,imp_V22,pval_V22,imp_V23,pval_V23,imp_V24,pval_V24,imp_V25,pval_V25,imp_V26,pval_V26,imp_V27,pval_V27,imp_V28,pval_V28,imp_V29,pval_V29,imp_V30,pval_V30,imp_V31,pval_V31,imp_V32,pval_V32,imp_V33,pval_V33,imp_V34,pval_V34,imp_V35,pval_V35,imp_V36,pval_V36,imp_V37,pval_V37,imp_V38,pval_V38,imp_V39,pval_V39,imp_V40,pval_V40,imp_V41,pval_V41,imp_V42,pval_V42,imp_V43,pval_V43,imp_V44,pval_V44,imp_V45,pval_V45,imp_V46,pval_V46,imp_V47,pval_V47,imp_V48,pval_V48,imp_V49,pval_V49
LOCO,0.05,1.0004515535113068,0.0007668061128891142,0.929333961278954,0.11324867068687886,-1.1480481639114883,0.8937732896415774,0.34156382162890503,0.4205991966044635,-0.4375454558981868,0.5554683800231661,1.7938542007339637,0.33338429257193786,-2.60790985251653,0.6699274733914182,0.41222561385453,0.24816465616111102,-0.39570317228992624,0.9139260019689335,-0.5257504012168467,0.5505693746593003,-2.263228645228608,0.38300844001803014,-0.1664368801661728,0.6367730773178408,-1.2732181112276375,0.9999805144589904,-0.09792839842113953,0.6111856574075545,-1.0281247766865553,0.6677256355532905,-0.7755299329576337,0.38209782072166004,0.4395268799418889,0.3399788426271975,-2.002683284013784,0.8217217564529182,-0.23247056458253376,0.7679002148465526,-1.3156840766007398,0.48250578510723124,-0.4697309960464078,0.665766743821036,-0.2630402889387826,0.4491382536096938,1.0242224547574061,0.3320793075183899,-1.3395024131659985,0.345504800933273,-0.17288385824455094,0.7245791112037326,-0.548460499058358,0.6443763621151092,1.0085767223019568,0.43537300101354903,-0.6583933939878606,0.7933958947363124,-1.0139539266297755,0.41181826073702194,-0.35910510262845374,0.6826810690807555,-0.07384986660501167,0.5583469916848626,1.3470943870709793,0.28545307234161504,0.7066181672914961,0.3351154546840681,-0.3987868217726458,0.9935968694115889,-0.5167718738579682,0.9142014271916851,0.9335099426079629,0.0021334182397370056,-0.02877478556962208,0.28977282228003376,-1.9358958800359765,0.3333352648905679,0.5488389998551126,0.001283200219816057,0.43857052048489276,0.2343974293360179,-0.7794735092376073,0.6042259678867495,0.051038536951075186,0.1807338403295383,1.3965949076360926,0.3313089750722283,0.22386495185224037,0.7231140569350812,-0.5767906783744885,0.6359006005821708,1.6852578060751298,0.4121135455634796,-1.1055201161826185,0.7597141487635382,-0.6646423550888605,0.9999979442475155,-0.12986287987745254,0.5603749083037034,-0.47601611568947894,0.6551785028117767
LOCO,0.1,0.6941903616036272,0.03354925435616755,-0.4795809891719055,0.6089673971206436,0.5082721569252162,0.6619809964500166,0.30871477741455716,0.39462953205773066,-0.44762601049940415,0.6190552189960912,0.7903598293560715,0.039902186732844215,-0.724514759285877,0.9671353466286947,-0.2639291109973992,0.901040018270828,0.1933642033246879,0.448139376161173,-1.1347517533541458,0.6661561300043887,-0.3898955878399396,0.5846165517423751,2.0489787858773116,0.3340037730368855,-1.3712400269080298,0.9665465463718788,0.9688308399623863,0.2740659010539784,1.274625197627939,0.049738992449972964,1.3522826576023157,0.21307399432311266,-1.0468030520397882,0.38810002451765124,1.9985788663675645,0.02485351064855571,1.0897450717655248,0.3341352004134402,-0.5172507526435896,0.9400340430500806,1.0677091353763815,0.3344608183643135,0.3119340942202665,0.09187618901391573,-2.6462298134307645,0.8113365158699296,-1.4995064650034309,0.5535068988208117,-0.5845676071146285,0.34165033720871096,-0.8974872043777891,0.662061883930195,-0.9414860012250178,0.4368012326812051,-1.0029169081581746,0.484971134191607,-2.556167189939835,0.6874014229100162,-0.17085482628466983,0.3584298894224986,0.11719606124685743,0.7397354870458637,-1.658858329507802,0.4932978411430292,-1.4273343640317135,0.5552053273636858,-0.3854224203642422,0.5804108798063434,0.8417714695188656,0.36040071959154124,-1.2780827986715446,0.993883302724323,0.3620053451016058,0.07205858080241719,-0.5517834665228502,0.957259813813663,-1.6038942904373885,0.6685929519757624,-0.8689618621571459,0.6904841548069367,0.13237948314296433,0.7268304057327815,-1.2734483175324063,0.33334327781871415,-1.1877315739905394,0.999338692258207,0.5756487918047668,0.5450403861765059,-2.0514241939167133,0.666356139643874,-2.8543979843941556,0.9999999999994718,-1.3197566256311835,0.6632676439660673,-0.514173204988949,0.6135281757146166,-1.7050723762122326,0.4832063218946643,1.5699502886869636,0.3338040401744052
LOCO,0.3,1.8957783900015184,0.018546393510133576,0.9861533607545699,0.006658578210449795,-1.4246965775360219,0.9491193340019428,0.2529077538070405,0.2502135659577155,-0.5867907885190303,0.3144657885087903,-1.1361336321669806,0.6601542898947012,1.7560977913301608,0.3490248509612396,-1.1684120393105382,0.450451063719145,-0.5564006427986475,0.6346832451480277,1.0994473930756736,0.49951534306222223,0.6017743728884192,0.030812230291620425,0.9821822463457037,0.6504641274548584,1.5420204623955471,0.5246277950698164,-1.066790249635424,0.3366117117618801,-0.3729163911843173,0.9182222348802731,-1.8305695603779395,0.7208028381783205,-0.42305719667217306,0.5234879230636246,-0.6678989145154576,0.6587399824809094,0.9129511576104028,0.14156393716204768,-1.1567726210844123,0.6715153548930025,-0.09646741064929276,0.5455543896332998,0.20469366876432005,0.20966562239031472,-0.3728755537268314,0.9904323376673296,-0.6213198581954903,0.960517839708732,-0.4657726680597899,0.7550356549674614,0.5822357155076289,0.36761524524768735,-0.16700284925686987,0.569909332401234,-0.0839639964365539,0.3922631390361118,1.5337815222686453,0.37520697115683355,2.2818092694628342,0.1871831999519642,-1.921841651431081,0.5594662738503962,-0.2531098318831262,0.6292709410776172,1.441868884642322,0.3829300031702348,-0.6551585279530908,0.9896293658963905,0.06950250438748955,0.13224276549996175,1.279978763096041,0.27229693551492823,-0.7111135265322093,0.7552032019862444,-0.3224217322692682,0.769636026761048,0.7916276464357734,0.5088757300995108,1.0219170463281142,0.32090381011677876,1.515924436939904,0.33658122489766723,0.7362824595813651,0.5899851913907498,0.8525691106760939,0.3461386904732886,1.0397349886649105,0.3410299197391816,1.2647002679823043,0.0006640521199881381,1.0336009292122583,0.5369102449719263,0.0736198875354878,0.5378753492504557,-0.38926558729768607,0.9385647717160868,-0.6641725615163458,0.3579638388702283,0.018180130298545694,0.1689208609643724
LOCO,0.5,0.7914104901672128,0.26836254628530576,-0.25791226378186877,0.5978269213892486,-0.2829623257369343,0.9230088661220222,-1.0529498460248303,0.3412088362606518,0.10172685337571642,0.32203462289034085,-0.40531083009355656,0.6747739586894589,-0.10495860739822704,0.3514935886649476,-0.1787950193182841,0.2834256781566075,0.11572419442988897,0.1419412247390599,-0.20517408521800948,0.5972055520895617,-0.02086224628667373,0.8427777265229178,-0.183322331621447,0.6014826311567765,0.558117109694206,0.5432168371439727,-0.751496914397789,0.6640319776441699,0.9101894656360354,0.1417288566021971,-1.0317198813696093,0.8825986904153099,-0.3455786867494571,0.40085901973194754,0.28774948453069765,0.3477646209689976,-0.18929607019217162,0.2933880309718469,-0.07051351012005252,0.5840169397833279,-0.3847062582319849,0.7209178394793344,-1.131077252667758,0.9997739609078453,0.2651485965226615,0.3517562818516813,-0.3293236890818766,0.5578732535130622,0.10625424002967666,0.7448961800806319,-0.18483244200998725,0.3270079967331075,0.36586910549653795,0.6684166570093855,1.3087586148358201,0.4606044262938365,0.6622244619879987,0.19024312364660156,-0.1341595833330707,0.8951089651705532,0.8134817309887766,0.2294691486757641,0.2937881654089244,0.045242845578755124,-0.7656779565315087,0.6801370622003496,0.5437193835130907,0.6283484761394038,-0.5779711937700623,0.6317496488699997,-0.9662524740415386,0.49767204102217005,0.09925755282197012,0.15771920379679724,-0.5335010167341793,0.9928083217906114,0.5249830673564906,0.33186905468562583,0.5665040967286538,0.18322462784079654,0.613059624164986,0.004428416806296465,-0.3504531113723446,0.5593736564813491,0.5752758675908879,0.40887041232265364,-0.5548696044125178,0.6605037008788307,-0.3336030061384594,0.30874616265717203,0.053729670173700554,0.3460742176464619,-0.26968326148210825,0.6494893355322309,-0.05103338164869359,0.5259912377563476,0.5176030958552914,0.46155552124225296,1.583037404046641,0.6600226917064224
LOCO,0.8,0.007705037771599015,0.157877930204338,0.05957029552748068,0.07488757336766248,-0.03687661329562528,0.2756616389536769,0.1056621193505432,0.08317229737053367,0.039040888014016215,0.19490956841199195,0.012464817427815949,0.7801325569129073,0.05509948809769206,0.3442319591117206,-0.011482498095569733,0.547668586089696,0.02183800311467097,0.6665722451672841,-0.1505821370842367,0.4812450116598785,-0.11834764526243102,0.8739786039097686,0.2369424926512503,0.00065864412693258,0.02189469090864064,0.6892742667987977,-0.07754194378091822,0.314073055902614,-0.15325408720051298,0.677705986525966,-0.19765926548695423,0.41262943323759166,-0.12741524083402656,0.6670346381596283,-0.012121585752180296,0.6138638956041083,0.011160589067070598,0.46874189685050566,-0.06114502335161217,0.7521643437271871,-0.03565736189316059,0.27926614852334863,0.054126490889817636,0.3728501017476142,-0.05575829812787595,0.9001399299110024,-0.12709194294778003,0.9873134926505871,0.11035718925984608,0.6641994105639588,-0.016884233832422896,0.8452435975952103,0.04804315592591456,0.10922068619397765,0.21427003556234683,0.3341330903355205,0.006931158265260672,0.7866712996864531,-0.20156091818253205,0.602548946059426,-0.09646971815158689,0.9780046225451614,-0.04579015065834868,0.5089043554673999,0.021047549102726805,0.2806534938726435,-0.10305404090080625,0.38204961548844457,0.007808741329504383,0.3429143086683788,-0.09558632969979262,0.34429189420173634,0.04507163366048574,0.045435579977727694,0.022210363387154573,0.4393521889273702,-0.05371863557461825,0.3075759150072525,0.048745725393929,0.3156509209039091,0.014559949503089595,0.16968529186629983,-0.10881492700260584,0.5832982349099642,-0.17653227610874622,0.9674343946740265,0.22688515856834074,0.6275401793539307,0.06398207726946083,0.07549444761687403,-0.13988657991488612,0.6565620693823484,0.10609054725572734,0.15745105836855372,-0.21449792815268565,0.680291216290804,0.1493096789667944,0.3416241738776687,0.04306035613243749,0.6331644499432233
Robust-CPI,0.05,0.6275027193251211,2.8602387603663283e-08,0.494279361412711,3.4792510110903045e-06,0.007728804119043429,0.20057206502214406,0.05016798524052937,0.06188935967672581,0.007710537242360534,0.10168718542089601,-0.0056173111989155046,0.5634633641910518,0.0004408265923192193,0.4562647018987577,0.0006154055310011757,0.4133365033938422,-0.005660628589778696,0.37063593500897085,-0.011381479286557755,0.6082759549498544,-0.015408079570103659,0.6999604882904856,-0.004567330236747295,0.6796026083980753,-0.0190597693933518,0.6333843924279934,-0.008879352325302257,0.760749589086367,-0.002154924616637512,0.5227105057811964,0.0029123457162961697,0.6227749933108335,0.0014292221462504926,0.3991715304933321,-0.006201527470092661,0.6109444969686494,-0.015328732659653805,0.5793659067173031,0.016878196929352784,0.3553332371953509,-0.013505233235271594,0.5436958621855472,-0.003565601982720837,0.8392085166057357,-0.0033611629490720284,0.4197923238418205,-0.0050564110090938206,0.5942517962783687,-0.001492315997616903,0.48441806900192214,-0.007485078151004791,0.5637773290927,0.0023955847371997557,0.5204149793033803,-0.005457000391936934,0.3639012277460807,-0.006197423085519401,0.49656161686098715,-0.001782938962012186,0.4972617049284481,-0.023531439788729857,0.8054774550920327,0.00972198749842479,0.5068335276195656,-4.454424264522757e-06,0.4539246733937067,0.002383053544950897,0.7156016688712248,0.0016274920930599325,0.6765283685363872,-0.03476524526262354,0.48378233992526565,0.0013482647870634108,0.45915242792573135,0.011925733338557102,0.38592989239269987,-0.008361296702158499,0.6126559113659248,-0.03564737579139128,0.6538026206842755,0.0003687817949236446,0.6717696078031283,-0.013357275808806518,0.4876104459418377,0.019461164686115473,0.4058391838142754,-0.004960146227354738,0.7592647823258274,0.007008322911921781,0.33880664550913764,0.0011685112247791403,0.4633314098332259,-0.01943574712054135,0.8942543442488469,-0.008310536430877933,0.5166960869247276,0.0058358369082248005,0.38364567739009875,-0.018359268653105856,0.7865912549411993
Robust-CPI,0.1,0.39782402159255553,7.929035986784506e-06,0.6474639905599747,8.258572402665781e-06,0.05167810655490434,0.08956262836334077,0.020487666618480626,0.29450623008556925,0.15488735726548508,0.11203341770205755,-0.007457051564616654,0.7501102294843227,-0.01602104189457467,0.5671114207049689,0.004356374521800628,0.5263190015023855,0.02651117405521313,0.7108754854009514,0.008776303230313878,0.5289920062301792,-0.01610532269259021,0.8355568838940148,-0.019311399815387747,0.6542357412497434,-0.0046827876364624035,0.33283145065967973,0.009789968449330777,0.5671212825644962,-0.016455346073926905,0.6522826304950141,-0.006318562549146728,0.7240538049876706,-0.003932192363699362,0.5557191028766799,-0.006455930226481404,0.8971068801835377,0.019293555215572085,0.4872955521310822,-0.016722775683185743,0.7422681091293835,-0.033110348663459174,0.5532237539940936,-0.009492652557716178,0.4559101922774102,0.015293799853478587,0.5580913683219433,-0.017588767221607616,0.5518564756536088,-0.013677937566723853,0.8683649512172984,-0.03298451912528491,0.8610261160533486,-0.04315838746793261,0.9806086686390715,-0.06240063125731138,0.5418733319321236,0.01015339135488235,0.5504661911978823,-0.0018288447124523946,0.608175484179888,-0.020788185834992944,0.6289286954579956,0.012968008213419499,0.3954852868876677,0.013358236415149737,0.4227883102881004,-0.027235998083084707,0.6948649473939803,-0.025211411539466815,0.7260638744909664,0.0010175415292333584,0.45019937199895893,0.05376011824723164,0.5315106242620657,-0.04730732516504848,0.9091871234637755,-0.003443578348596738,0.5180574423875257,-0.01812873640204678,0.7402070450413327,-0.02222647466191236,0.7641378224750146,-0.03246947081610483,0.6135410167876356,-0.0569047883503629,0.687857120938081,-0.08599525560196263,0.9798550215454532,-0.09296833975595212,0.9083153068420733,-0.01276602648994578,0.4621462033734092,-0.031788747440438456,0.8715407081192155,-0.0007547052119341933,0.3988817866858395,-0.01367782132710542,0.6252505447046063,0.025565744134055452,0.395159657855476
Robust-CPI,0.3,0.813810707989431,8.766347888472069e-06,0.7860656951868012,3.6030224548785155e-06,-0.0272038522968295,0.3565216784499886,-0.004693218738747958,0.3265644673025695,-0.0078098549370607265,0.5231387796951411,0.0019432507473284466,0.49986735387088155,-0.006735872681148909,0.7453976687266597,0.00390209606285507,0.732009056159041,0.006205101181590525,0.2588384400467867,-0.029667538912994684,0.7959822392060223,-0.0041514888835386034,0.511034982878271,-0.03941764165283666,0.9601430702123241,0.005241968354309202,0.3889310983027589,-0.0008599801217108593,0.7033650318049589,0.0001374517630040634,0.6522243867083473,-0.012208845266339486,0.5160434937669456,-0.009026536966147325,0.5031096092569378,0.0045415391658918895,0.3271316738002873,-0.0023331499429083686,0.6100058590884294,-0.004998021834140316,0.5846103528831575,-0.0007042816009405973,0.6345209798731957,-0.01895367309595486,0.8885358947979269,-0.0027966372847605214,0.5304607986518465,0.003486387903844567,0.661208271935255,-0.004743258715201282,0.8508580682725757,0.0027857237005614356,0.6114136963985728,-0.00013018738889078425,0.6333679906901185,-0.025445549119047197,0.9473142497215153,0.00013989793079277485,0.5631396427780699,-0.018624961350317604,0.8464509609071207,-0.0016821524314256115,0.5670001650358523,-0.005820354658365942,0.6086484145520301,-0.012090514661577182,0.8066849522753168,-0.01115639013245121,0.93461081054506,-0.021048601058687614,0.6337307843485576,-0.06298447837264375,0.6745462980028625,-0.02687566140697913,0.5845156137791249,-0.006469719734159387,0.8977980359980307,0.0007802654155292314,0.5425421395789298,0.005420669867827957,0.7087845813569835,-0.0018444670668037724,0.7801879023730767,-0.007186874876181105,0.7531736202715464,-0.03395219306523477,0.69712395316299,-0.014956115987196341,0.7372395907955932,-0.02304983776418455,0.9391015756942763,-0.015961809210585504,0.7949575579553212,-0.0028487488635045165,0.4857350331401987,0.009650547617558375,0.6142708797821012,0.015106035144847442,0.4591081313209056,-0.014288559468017888,0.7668202153897883
Robust-CPI,0.5,0.7685776994287945,6.216329634368612e-08,0.19125102877192554,5.49178349428732e-07,-0.0011554812421829955,0.5007645043132865,0.011114981119314239,0.3147546188733306,0.0075673321722421315,0.3567991115167382,0.0013639090516010196,0.5236001022571201,0.004414917051336565,0.4558814713113923,-0.022545078828493634,0.7706242951664379,-0.013471288089426726,0.8000111221342947,-0.001058512508190356,0.2706599673607928,-0.010098648518146219,0.6281023728191996,-0.003303937121652455,0.7090628565460476,-0.001750823948458493,0.5266983141733212,-0.002577297808179173,0.7427815177859882,-0.009612252373422635,0.8091792346898089,-0.027342073635055024,0.5163596716436011,-0.0031435265838215803,0.6764856687435578,-0.010986521036162343,0.7416312148076067,-0.005758169485445119,0.7336448530170805,-0.0008955626740286178,0.5507868083984544,-0.00820011359045372,0.690062260999988,-0.005451829639993881,0.7219139349461443,-0.028973101830585473,0.5486376433934703,-0.00044192551001701497,0.6179409946273766,-0.005882687617542256,0.5812897737423879,0.03498359259779021,0.1602129107686,0.001493062857790054,0.46617365866326316,0.027672106634515314,0.346124159019096,-0.008247877146421776,0.8096955193039059,0.005959438294036685,0.5756395699480434,-0.060367154386860966,0.9066841317240131,0.0020909976645522932,0.5863251356501258,-0.00923045995739793,0.8120513813870642,0.002506523017177058,0.7578750144958885,-0.004946580659037628,0.37587288165645094,-0.018854928229519497,0.8554302327380441,-0.01092971378840598,0.7558269364079172,0.0056680354710045115,0.6866000249447672,-0.012326619933685862,0.7082582775914262,-0.005937559059310333,0.4780204669858009,-0.0018986343911649287,0.7496500075138202,-0.001680224447634126,0.690644982897571,-0.0006212579172482173,0.4753661562678284,-0.011919657603910276,0.6196917228676244,0.0037283738178122182,0.7097559100385162,-0.022210741085695856,0.734660562728572,0.01125248388368641,0.4661218158711863,-0.0025170410226675564,0.7769917539344239,-0.004202645238668925,0.8343482514475797,-0.005017398895157707,0.8094173953350001
Robust-CPI,0.8,0.3489184464591398,3.899757073991531e-05,0.15283048495535478,1.8061444132105402e-06,0.011708448381095483,0.28102493150576147,0.0001667371716061571,0.4079316253174542,0.0018692695350150856,0.5126678490529502,0.0010799729661041936,0.4396683385640662,0.0003859690959813135,0.34158848118230634,-0.002035199836310191,0.4304533369909038,-0.0025161902503291105,0.6478241701402632,-0.004110807273879439,0.8667078399540646,0.001119954904536085,0.3690565723284057,-0.005084737923178573,0.8810870770128871,-0.0013216933099503647,0.7080312409804064,0.0007232899579120745,0.7916839512107992,0.0008322699432711366,0.5944800983642589,-0.0008630824852483196,0.7997094285621035,-0.00479477685211924,0.41483552327483775,0.000949169667563515,0.5556170685400048,-0.0010222210446112735,0.828147734861677,-0.004477013301924013,0.5194791020915036,-0.009377953531730248,0.858903902571156,0.003895501149402608,0.44032965669606877,-0.002260572003873221,0.800528168345367,-0.0014279734210314145,0.8054134856866504,-0.001961987894929142,0.8465538226078997,0.0017027076170336088,0.4730754458841475,-0.007670656060878349,0.4234933610342517,-0.0014565325776741494,0.6570399460589162,-0.0009154623897535648,0.5367376287823125,-0.0013855294092781562,0.6763031864660827,0.008193449186906121,0.31313488898690867,-0.005268759785301835,0.7322852909241642,-0.01618907459156252,0.8854934153356131,-0.0006335987324992855,0.8021867117292765,0.002804487608778301,0.4617097628413958,0.0020749821260723504,0.3876514228409732,-0.001059308568036755,0.677408919201091,-0.0007752425612886084,0.7630901176661226,-0.0021402084118620824,0.5308604178791971,0.0007309804944338773,0.559299108177846,-0.0041568847365439044,0.8054344138409719,-0.004878472002902172,0.6180298473508308,0.006080204284898185,0.31068814129605804,-0.001009279678075387,0.6782075435446399,0.0001218094032293728,0.38417762704153846,-0.0025347816080179848,0.8232417460324527,-0.0032687007825314878,0.9000306984518152,-0.0009247238725265271,0.859017493548593,-0.0004381796275080904,0.5226840944413192,-0.0026562321331909744,0.6259965605835092
0.5*CPI,0.05,0.2625041216062573,1.0438765061790777e-12,0.27691170554409494,1.6458939391231308e-09,0.006717926170141927,0.06554966855582861,0.024935942125252363,0.01463029647083673,0.023037432041200977,0.037124597600270016,-0.002718075084227903,0.26262283124444097,0.001431940144119524,0.18384124777230088,0.00161915802474721,0.1662833014473047,0.006172839769092414,0.14376009077324475,0.008095828050646202,0.2631254813749721,0.0009590910052055331,0.30269280781628805,0.0011356687293937067,0.2989544025531441,0.0027575460589622076,0.28929568334793554,-0.001142860560733053,0.37213606648584474,-0.0031289307231011578,0.2353296494588573,-0.0015947248098791512,0.25152157477361536,0.002772041461692962,0.13995076839280718,-0.008745306813735641,0.2550861618069759,-0.0028550947828798346,0.25733864353457747,0.015067398829670262,0.14671680748410235,-0.0005641144324654356,0.23097252785793732,-0.002151088046765805,0.41272175822223633,0.002211860399372521,0.17198593335062667,0.003877223148739814,0.25424309186935173,0.005922587637475423,0.21161561742392052,0.007313721446332238,0.22181008749371284,-0.001184297782015683,0.23327886674551904,0.009627139035882198,0.15091477569092976,-0.0002669482874843721,0.22162057592720363,-0.00041651301070301587,0.2279655328075303,0.0010774532753409004,0.3726807681308413,-0.0018469500253368628,0.24569567470130999,0.0009677349380158971,0.18074378149394726,-0.0010202433891242568,0.29828589807976014,-0.0008639466225083251,0.3049896506505622,0.007237475519417285,0.2109640742774668,0.004407663283295683,0.1915049165656518,0.0021478803529820954,0.15052275641426444,-0.0035783214939405367,0.24551601524944594,-0.0030939190067672145,0.30902046118945375,-0.0068474057792363985,0.31211119302166795,0.02182094997820493,0.1885300475280156,-0.0057597509016315,0.15995572138969855,-0.010489029307450956,0.3293640967006177,0.0010603964147224206,0.11493479034040238,0.003561659311650259,0.20001598719552494,-0.010182979848733108,0.42953890534443534,0.0017553155255694804,0.22629721016837467,-0.00019346395449441097,0.17302355470201458,0.0007254874474287989,0.3691809791858999
0.5*CPI,0.1,0.36961902570145044,2.5963961027591904e-08,0.3032737630950852,2.4173681371136725e-07,0.059634628642900464,0.035941051424047396,-0.005531153920791426,0.1263251775900147,0.03664636876915915,0.029170238455975092,-0.0076257509169168815,0.32208054545424203,-0.0032668976479435685,0.26505716343261115,0.000597743404222534,0.24018549238430983,-0.015514121784895704,0.3314422421387027,-0.02588624983370085,0.2098579462648978,-0.0006383976569535947,0.3805175624177143,0.005842994347213009,0.27634543412182966,0.00814298850286362,0.12888474037319847,-0.002081889371209933,0.2436403481006043,0.007436917145363718,0.3091088980883453,-0.013698984115700282,0.3093408530737436,-0.014462656923155152,0.24995791363499376,-0.04003221618284549,0.42534915945525803,-0.011333434660409996,0.19689230860213605,0.004270769051764303,0.31202290337359195,0.021412431922567227,0.24436767213163157,0.006816780455581259,0.20437305246551646,-0.02775608819392436,0.25464120113036004,-0.004021574999134598,0.26406642317661116,-0.009455669150501037,0.3999412756836274,-0.01751555873915996,0.4180584155053677,-0.02651038872755778,0.48290912955540577,0.024653370278934567,0.2561386222697889,-0.0047098594232980046,0.2435911138459082,-0.010986240902993468,0.28107512731484646,0.002348517824576519,0.3081503083819028,0.0070959210353301085,0.13476969489508858,0.0035729630758734826,0.1478166733151842,0.00753870386604864,0.3100684192618649,0.008912574990295978,0.34889524807984684,0.005080496100923314,0.18175613698499632,-0.0032755579363615245,0.24687855582310203,-0.0062794095894835745,0.43425117233587385,0.004135285492328477,0.21340179086257777,-0.006931093726902337,0.3444086318451131,0.001547115793609714,0.35870375435167523,0.03128040519711137,0.25661036535116344,0.005791279810120929,0.31950222654546256,-0.02695858715377969,0.4775622212768167,-0.0054857863487168,0.4391160754077844,0.0032526917978374895,0.21200967385226327,-0.0018113962548376805,0.39656842518224716,0.022113015278288604,0.1616831349435066,-0.010583902518187593,0.28168359034943236,-0.004154618802523472,0.18242496514537737
0.5*CPI,0.3,0.238550292469101,4.309974065477685e-08,0.3171325572770088,7.23732693875438e-09,0.051368575198197056,0.14156891312955655,0.07820261214246886,0.13055777157269288,0.043019357749993326,0.1967810574417691,-0.0002793638813393936,0.19985613877193423,0.0010227034560938845,0.318956954307012,-0.02207852563744179,0.33401421024325806,0.00670530994625296,0.11107383225326632,-0.017944682951127035,0.3749029554192063,0.005409546742323399,0.19305826670766396,-0.014645079122951942,0.47496436701321176,0.010327810321842879,0.15663797937123025,-0.021207365367745437,0.3089371047171767,-0.0010015764618402678,0.28267224450466644,0.022118068637436136,0.2084980786291441,0.0003342407919606938,0.22420452359601462,0.0037430009655351217,0.11831231672736914,0.004630317814952025,0.23039055176727016,0.007770579374357993,0.22500786565666697,-0.0012479981066591975,0.2817226640018029,-0.00294716513473631,0.4239896035008971,0.0009430961909029797,0.2065180845754363,-0.0026756939051543922,0.3054847434265917,-0.009219983092596617,0.41962220236304204,0.0024469392833565353,0.27973424227670884,-0.006850725469316103,0.29832109563224385,-0.01784037922150315,0.4665671827916703,-0.03611861627154006,0.25378298158969764,-0.004306294591794812,0.3678798541555116,0.0018021669708468446,0.23869935477814808,-0.0019084243838724845,0.2716385204661191,-0.01741332303023368,0.3730046957919945,-0.006703326144373537,0.4391968998696537,0.012725211748965036,0.3067207504116269,0.020788527756500155,0.2824330513800476,-0.002246036021918986,0.2681846346154213,-0.021406329438932458,0.418071209590425,0.0037758995891946506,0.25285227432708174,-0.006052672169573108,0.333149704301219,-0.00482815207188116,0.36000165044663546,-0.0030127819235808376,0.3373401762997763,-0.023101497889597374,0.33074168749207483,5.913911123230142e-05,0.32308991601543247,-0.03934154438109159,0.45664401308782376,-0.003939968987474063,0.361088114003798,0.014620075887876102,0.19649879214920907,-0.009888396143057981,0.2747213134346053,-0.02355574584097646,0.22107820163064879,-0.004562658976387715,0.3431351794951968
0.5*CPI,0.5,0.26120870424458825,6.099476580575411e-10,0.19063223375576233,9.152213317515065e-09,0.026007169658306597,0.21587047579081198,0.002559258223080148,0.10558153586227745,-0.0037047963212109443,0.1468036716742569,-0.0004583281884642514,0.22307514487581565,-0.004197483122473354,0.18770953563714865,0.001136278044654711,0.34769045029763357,-0.0013626206552468005,0.3751402173644847,0.0036444752390468265,0.12161856332878745,-0.0005042612800331435,0.27475111421835163,-0.0023363080751347934,0.3229555596057341,0.007736900960573001,0.2331027783685522,-0.017669971476379324,0.3550846195296346,-0.006281408581469534,0.3598485208180659,-0.00018379464189712295,0.21395676117791743,0.0012728210697101055,0.2859971248502414,-0.009516377137313953,0.34752604966200734,-0.01596940795375444,0.3461850511277114,-0.0028610290835963835,0.24201555646043788,0.00042894767875120997,0.3348039335902789,2.01771315505328e-05,0.3309221577110873,-0.0016735011713546707,0.22754809673410462,0.004662960698166502,0.2600371872409607,-0.006063746061135947,0.25808230355836886,0.008034341773499936,0.04869107902461748,-0.0024943727002718808,0.21578909681649988,0.0015836871578210577,0.15786795796914233,-0.006179727982750604,0.3756273509200655,-0.0005993162122389609,0.26718543754979807,-0.008166073500350368,0.43920949618736865,-0.02397397836223099,0.2723345612491953,-0.0068103870139451525,0.39274619577986336,-0.014824792753886727,0.3657424801473984,0.009698477328166961,0.1715134231816102,-0.00325343987064842,0.3865219642086948,-0.002048397495379725,0.3601451372154066,-0.0033347692289748807,0.3205543111132746,0.0033407804242869864,0.3016654929094841,0.0010962480230341416,0.21370177733681317,-0.003558111029373866,0.34441439546082875,-8.372563978449154e-05,0.31611071889694276,-0.0003822529338748182,0.22365449486029645,-0.002547098334268032,0.28358445416034095,-0.0020587854002922148,0.3263870543108485,-0.011549210176815376,0.3203953251361002,-0.0018733415710901747,0.1657330879863561,-0.006946124436926112,0.3604544757414041,-0.011519848354897529,0.3982020653952586,-0.00173491915069089,0.3889329087905869
