method,n_samples,imp_V0,pval_V0,imp_V1,pval_V1,imp_V2,pval_V2,imp_V3,pval_V3,imp_V4,pval_V4,imp_V5,pval_V5,imp_V6,pval_V6,imp_V7,pval_V7,imp_V8,pval_V8,imp_V9,pval_V9,imp_V10,pval_V10,imp_V11,pval_V11,imp_V12,pval_V12,imp_V13,pval_V13,imp_V14,pval_V14,imp_V15,pval_V15,imp_V16,pval_V16,imp_V17,pval_V17,imp_V18,pval_V18,imp_V19,pval_V19,imp_V20,pval_V20,imp_V21,pval_V21,imp_V22,pval_V22,imp_V23,pval_V23,imp_V24,pval_V24,imp_V25,pval_V25,imp_V26,pval_V26,imp_V27,pval_V27,imp_V28,pval_V28,imp_V29,pval_V29,imp_V30,pval_V30,imp_V31,pval_V31,imp_V32,pval_V32,imp_V33,pval_V33,imp_V34,pval_V34,imp_V35,pval_V35,imp_V36,pval_V36,imp_V37,pval_V37,imp_V38,pval_V38,imp_V39,pval_V39,imp_V40,pval_V40,imp_V41,pval_V41,imp_V42,pval_V42,imp_V43,pval_V43,imp_V44,pval_V44,imp_V45,pval_V45,imp_V46,pval_V46,imp_V47,pval_V47,imp_V48,pval_V48,imp_V49,pval_V49
PFI,300,2.890296249130259,1.7258700033272243e-13,1.9316521880155657,1.2938608859786868e-08,0.11048153569413048,0.011313043824093198,0.01927938252969194,0.0706680626767736,-0.003679963786995876,0.751983030299201,0.0812603784767271,0.35551313574320115,0.008740274837368944,0.5586520077640742,0.01909061453443398,0.27164339182016395,-0.0020743524628803103,0.4528590085136456,-0.00039455917770984413,0.5166809552671967,-0.0038985259324588904,0.6147293239200383,0.007472579990582497,0.5194422728966402,-0.018725366149743176,0.7356680617929563,-0.02583242570288292,0.7169326155438064,-0.04285702956571753,0.7130982952217588,-0.00403677980746364,0.3607455614155922,0.034580348777830235,0.35945746753010976,-0.03572279068233543,0.539707048838333,0.02262395812813252,0.3287532730054116,-0.005187752479496483,0.39359222571483515,0.01181121294192686,0.3853928135466539,0.0058061007894224395,0.1822235101820522,0.05909067389243655,0.19363163877119233,0.006782553520091185,0.5207793561315485,0.00041482783301833047,0.39284687049799255,-0.017242649808525724,0.4803975025245007,-0.02230664227285814,0.4575820347306956,0.03554380042848236,0.17434243712023628,-0.00026913669191832874,0.30543973878273845,0.004632283910779013,0.38955814742756323,-0.00509812929036824,0.5697466655229515,-0.0029143542597823086,0.6033772253526075,0.006924984201382078,0.44772363587328656,0.031061807101777774,0.6742853286859121,0.0138080903519281,0.12230991463088983,0.015469116491382605,0.5380156893086744,0.0601306099764263,0.2460715132015995,-0.00046301618466751887,0.3439027107543917,0.0006620701698772937,0.7171879043384444,0.08451396668899941,0.19915868115635738,-0.002961733160269743,0.3845199812515537,-0.017367353652444077,0.3902933122529137,-0.014830713670478725,0.45587272974836557,-0.014842463897742146,0.46566175745950067,-0.022195428781697626,0.8165363713873939,1.9126838388494605e-06,0.3793795059824034,0.04491621505887185,0.33963165459792066,-0.0004914889275338289,0.507519654282231,0.0013308545719303518,0.5078127779880994,-0.0011190766949474695,0.4260813923724711
PFI,700,2.374590214432575,9.165682849243111e-38,1.7917056136223586,1.1247541277799753e-33,0.14623482574314972,0.0005629272336507789,0.026347280656980065,0.25005800734080685,0.020792196974438366,0.23811513665957795,0.003955181845287356,0.3695936291591575,0.010085877150431856,0.30435570811001345,0.006672372162675515,0.13478721109791622,0.009864694541044024,0.08647286636047445,0.005721323268857313,0.6312206906824147,-0.015538498012809881,0.8957145941044955,-0.0009705905218226909,0.599710971068291,0.020924102348296277,0.5105660741410702,0.023941104198285268,0.3127688813567391,-0.003070539112426925,0.357620938240831,0.0033852718599132574,0.4704638906902704,0.009889107253559742,0.20726310494933708,-0.0055866238237266275,0.4215281474459962,0.004106823311595201,0.5319430332103393,-0.004632448826849829,0.6557903363143562,-0.009025508160570975,0.363620535948315,0.0020294216977951715,0.4548524438563054,0.010492505962755274,0.5460267544301578,-0.000756504733787479,0.7059434383046398,0.006107048808961851,0.39176081462955226,-0.004859741793674607,0.7320476511147228,0.014096862392389583,0.16446128216957162,0.004666029761271176,0.6838936270199856,0.003013420692510915,0.5313102297368896,0.0012222027665680661,0.4757746514152591,0.0001621906961809141,0.36600608809425994,0.003891431395268432,0.25341071237985985,-0.003581974265787162,0.484525821494144,-0.021151451599997848,0.9412016576448006,0.0016879230009642727,0.39003853323852145,0.009137554127655548,0.08676521203879886,0.004840996621948692,0.11967994370669013,0.01166991093705977,0.2736349782566124,-0.006484686777885931,0.8927175104598555,-0.005644275215226796,0.37468236987974346,0.0180780212865617,0.127842736089879,-0.00417841729352663,0.32576443388732296,-0.0051970986016033754,0.6071237014078857,-0.01900706115882605,0.8685674854653732,-0.016140074961230433,0.723772388117208,-0.003077865378791954,0.26760974009041627,-0.003157692650602224,0.2300389349914799,0.008630959119926455,0.3611625218838222,0.008078903762299805,0.610670753712515,-0.017632709823061796,0.7972316022046544
LOCO,30,0.5680520181687887,0.39589807088314155,-0.14666755194833508,0.3396027791780503,-4.219515018560558e-06,0.9692120203007828,0.22106916990637018,0.33225646743266807,0.1718033585968826,0.333290681670546,-1.691000803905563,0.6664283692871663,-1.9093826563948249,0.6630487531198316,0.012970695382083942,0.025780130656418748,6.361948178230233e-05,0.34390924185416805,-1.4528310459257303,0.6666909686391751,1.4655076174421706,0.33210972733566607,-1.405418500699738,0.6791539357948695,-4.7907995663807316e-05,0.32438690425037414,0.0035270242811562495,0.3348680381833945,-4.130501533096788e-05,0.9742039567764604,-0.10165400246757783,0.6666568062898587,0.015033399875577877,0.33264617485394443,1.389036361651249,0.334175545280216,0.00926637030232008,0.6025235385952171,-0.012739468782302121,0.6706351257269693,0.001634051730550637,0.6576343504619409,-0.09988091307043256,0.7292639264204972,1.9122447876806186,0.3286427335223119,0.0022042646755568896,0.33461999179690743,-2.575026752149043e-05,0.6437653556887304,-0.06814159047673571,0.9882281006891451,0.2208638725575377,0.6666666655672298,3.3510395997379626e-06,0.3312542274316569,0.018084020944987896,0.3399895319184768,-1.7776818479669503,0.6666492220784566,8.198012544724562e-05,0.00022464516657964376,0.024847769567681314,0.0905429887501636,0.013225689167607026,0.332236906508365,0.48412602274629707,0.6666531871475125,-0.037280068648591534,0.33188314546005504,2.02770459764477,0.33971718337592155,0.0002815126155460355,0.3365735413317871,3.983704227882902e-08,0.3922996633306093,0.05804018460691565,0.6678702920584834,-0.00012684683387327432,0.6592341898114842,0.3769282163127585,0.3387334460233513,1.4885387517791826,0.6666666622300753,-1.7140007574831222,0.6666666666666666,1.8685836517936945,0.5326109227595519,1.6425778889838514,0.6645146019145037,1.786567303929631,0.3333127998028421,0.0767658561356354,0.3335997849984032,-3.62146579524947e-05,0.8511613195240757,-0.1827514020851505,0.33333256353085644,-0.021730450194541073,0.3352161066296866
LOCO,50,-0.005307439816918077,0.9993425125040528,0.07444250959355202,1.3268256896884859e-07,0.0001829620020054903,0.18389608104340702,-0.039326558055897624,0.9999998062907303,0.00020935547654441145,0.3334818729415061,0.116715144850482,0.3352332788768888,0.045436144645137316,0.3333935254215567,-0.03735260911529793,0.33408062639245917,-0.0032146746208667684,0.6518987440310723,-0.06309836501508356,0.3320700427896281,-0.08107472049423005,0.666665172451579,0.08032196033236519,0.34293563840734964,0.0006540094202116688,0.07341002010793614,0.03431183900539789,0.3112187394437149,-0.32927129295602425,0.33348135016164115,0.046093751241242445,0.6664586121863547,0.11216990798885787,0.6392304987825896,-0.04942772767832595,0.9995611526934882,-0.18528041094027028,0.3333140193371278,0.12025029374452853,0.15502138051706785,-0.08298757645801838,0.3338306238340229,0.10749663890477981,0.6657893511800754,-0.3292729469980635,0.6801686015907582,0.09763323415973196,0.0007960642007118027,-0.11324718714324984,0.9189101624250816,0.0009786027673733047,0.6666726921412927,0.23020305259728913,8.276644312066317e-05,0.006653525806014524,0.0003194776177970482,0.17163725584550213,0.3367075485947225,0.033852900785654505,0.4195870413143201,-0.0029364124643265106,0.9993612858164721,-0.0409067218218323,0.6652689818758235,0.10969819687526229,0.41470178016702725,-0.11616023063481871,0.6229023388035153,-0.31372779201075773,0.33355308776130693,-3.731517670157185e-05,0.6326559272547019,0.022227711403380958,0.15879598868370862,-0.09804105584027262,0.6631005533117649,-0.10727386592574245,0.6678249285623814,0.4048813076169097,0.41487449469554927,-0.05330737564399807,0.6666670010129476,0.02317136414929781,0.0004141654584504476,0.000429793158498062,0.38349079359452803,0.04417341143059945,0.33344293106433387,-0.05671114868470915,0.9999822994377552,-0.10353446142001417,0.9955955011955383,0.38719261119748094,0.33333332283929545,0.002265484955331087,0.33276941214217093,-0.16265641802456857,0.9999401733958139,0.02080224914105586,0.33333330878950235
LOCO,100,0.7042916076051565,0.20214416315512654,1.27372043526357,0.33437369731357425,0.3312674762920349,0.33334263495202643,0.0763037691445747,0.35032950265922674,-0.09026265651915462,0.9995217591484189,-0.6668585812113845,0.9879726050095952,0.8124028183083343,0.33214898247859725,-1.9741007595918,0.6669373255343989,-0.7906406849367368,0.9995842810937233,-0.9527700643066831,0.6597854109809264,-1.2523461944582115,0.784474872497411,1.4043737457785477,0.3302481068237837,1.1714289452307989,0.31326124790850646,1.151528442183944,0.33341226906023896,2.0523379924453593,0.3333270683365955,-0.797513567730065,0.40049053830322257,1.9250824769853154,0.1830297518037311,-2.193662638079466,0.5379020792608172,0.8122353654466602,0.3333562668349807,-0.008563155369307678,0.49788224467894815,1.6553786447523435,0.6370000544810401,-1.8665786248449137,0.662156180349934,-0.5675772938456346,0.33335430801284477,-1.0666335889173346,0.6666590637972704,-0.16434817754468414,0.6873889533154148,2.1871207484731148,0.006218179889162252,-1.2218147747894346,0.33351668063050083,-1.9683698906734513,0.3424207799966712,-0.08431416166207159,0.29714156662007757,0.043283773874829214,0.07269101387711725,-0.002688613291508896,0.9518183296293535,-0.3354310630397181,0.6299908484192156,1.2347710217450718,0.3859365583783931,-0.11672356564143584,0.9190932773224242,-0.3239060139335315,0.6667626457424989,-0.6237906132921839,0.6666270381851858,1.063594435754762,0.32391730031724725,-0.01756834727292946,0.8071805397776016,1.039439224878652,0.3318400976471894,0.3781473036740475,0.4104258773085402,-0.029046088972390176,0.9721474978306139,-0.519312198895732,0.6666665664000166,-0.2572907268848873,0.995951162799573,-2.0205553993432233,0.6811938382345013,-1.1672853423327145,0.33691068863263285,-1.247364027727376,0.9997074681800578,-0.5456372990892087,0.9460590663424456,-0.17312160803481977,0.6341304729527855,-1.4440774737683124,0.6666264949572918,1.081270856973331,0.00015730611767502306
LOCO,200,0.36894984624719274,0.22252351836385237,0.7576244351167145,0.05944249482615949,-0.1308209565785771,0.6247553711261427,0.08706971628772428,0.6852080024197309,-1.4970671866350835,0.6422094365456705,-0.37513176117755354,0.915069045929053,1.0303893069798356,0.43644537478937795,-0.5161043443435942,0.43948836624572973,-0.039971215573966996,0.7939755695487131,-0.4523373291170669,0.621060426352033,0.7756520632002338,0.2818464112741052,-0.09946745600958062,0.5477194252339209,-0.062457880269958806,0.4997755832373319,0.004283198274036437,0.3169648039782286,-0.4266263303181628,0.5991704865117455,-0.45527712123089764,0.9999994814680927,-0.46421600708538774,0.36726568950686656,-0.01623907997681508,0.4228830616579049,-0.8597510700400629,0.6666104898125583,-0.03417265020232698,0.8528697131572122,-0.29403942199148386,0.5715964398860228,0.5834442816811194,0.18241719801364295,-0.02053706874611601,0.9037170121772393,0.3762695357855271,0.6657616562688107,0.7042813602538555,0.6017049542674271,0.9777317400618717,0.6556276724631622,-0.4186774786324824,0.6174476634984973,-0.8104778790725474,0.8432993044463053,0.15099066798624558,0.6586820650164513,0.029504312928165632,0.33150618454884057,-0.28022878129739376,0.39850528750776526,0.022780926429255204,0.7932833580613139,-0.8716708028405221,0.4203357482237551,0.36848749670309205,0.001932366866103985,0.13049615218221208,0.4728602439027885,-0.5817322603503114,0.43975561999231627,-0.09215317421439019,0.5443774632987143,0.3322035821807599,0.37276686482655413,0.046053886313345456,0.14552558136185406,0.0691028966962928,0.4252870263059765,0.2183738098748151,0.40904063061380924,0.8434221657844059,0.6496817112799029,1.234346793795333,0.45635136137987087,-0.8469171487578326,0.6645279266907926,-0.2101812788534342,0.49069558060552015,-0.9711074524291803,0.7299616403104179,0.07465835318863237,0.7364332837874326,-0.29664173076310285,0.5230841077818486,-1.4035497648161925,0.8013452006637791,0.6820504424813421,0.33944271826678957
LOCO,300,1.482606704095622,0.03816176089860231,0.7121355256156532,8.769672553902522e-05,0.965868758629386,0.44821885453392774,-0.50223775575702,0.8322888375012305,0.8968339592107671,0.16428201789703276,0.22687685729549675,0.6032297500940076,1.0455232140093282,0.4674514632515548,-0.39928269511675923,0.39586350238520723,-1.5096944595111386,0.5804213983684273,-0.6556519537298156,0.9287548760734994,-0.3837930292444122,0.31992921669331537,1.2123521236818287,0.33916372924804317,0.07946082304841658,0.054517257330711735,-1.444022202462512,0.6643573322501821,-0.12099328253160176,0.36932523255223354,0.28222690638076936,0.07545265382559577,-0.17263222083925736,0.6453993827817807,0.014336585939738772,0.5346327078978766,-0.435650205826442,0.6294064190302977,1.4364308377225452,0.08603444627010885,0.04026696035846268,0.6724627645237534,0.9304922455040203,0.32246326119248536,0.5412375108398458,0.32879941258740103,-0.7475849759295405,0.9636870548223287,0.5946063951416206,0.3414318953086145,-0.27985860043205574,0.6447764701475454,-0.701409764401289,0.3824977668832184,0.8350966862991915,0.005888575617067089,-0.6773010226202587,0.6253848320038877,-0.18607790864169285,0.5178892114323133,-1.2961131977336169,0.666683854596515,0.15827001357393675,0.5528889612648515,1.0923079155854105,0.17212536614675036,-1.0903655938311703,0.6111387186239513,-0.266236930157676,0.7146396854230699,-1.1507239182916074,0.333173810305631,-0.5370417197654537,0.5479824587393622,-0.21670678000588098,0.797849994006711,0.6211591872029699,0.17801107123933835,0.27708401572241914,0.43238722519135975,0.3761664013751436,0.09946765898468204,0.7047080960520373,0.5836434119554296,1.3093145442386804,0.39080770958846595,-0.14749681370247095,0.7830520737287662,-0.6530176324249946,0.4082204222028653,-1.1608891846272347,0.7499124411021989,-0.0018533187301101037,0.1702923816747244,-0.3046429996256572,0.48751774287412614,0.9504131836474374,0.0033875696640770503,1.3996428967635544,0.042962440697185945
LOCO,700,0.9730445663235306,6.348158018513553e-07,1.1498487838197107,0.20546313241229328,0.7241421120318152,0.38889973009062795,0.5366036203991836,0.3336807383429777,0.1464567806635337,0.4428645782566439,-0.0873560231134905,0.3038382448555071,0.08161850124706403,0.3858859722616169,-0.15912151908257963,0.6352924289813702,0.1342513733158531,0.4141703956658562,-0.6124648911745535,0.6473964947075173,0.40231528381704423,0.5239861118932736,-0.14442644666035745,0.5566436724459559,-0.019319912625798547,0.8278509006449182,0.2920828823653638,0.2407385747675584,-0.2463893204231777,0.44999678170566665,0.4175343762362613,0.3632471457911499,-0.0781131243779303,0.5409286844537775,0.28260836672861595,0.39194863927017276,0.2392629212971688,0.4600571618793632,-0.35512681284957776,0.6663476452744898,-0.4725582090839256,0.3613083696584906,-0.2378179562091755,0.755514880109619,-0.1366906079796564,0.37281238250062165,0.6072578941622034,0.4635080511618318,-0.23422046299532137,0.6523422187170506,-0.1607567531568276,0.8795609864561361,-0.04148251575078548,0.6661769645071736,-0.11741716841109107,0.49792594699302734,0.5688342558214649,0.22183167976017673,-0.10256845079584895,0.5732113157518015,-0.03387808794747627,0.7967353261140839,0.5220062610691474,0.05571395565983524,0.33914434562293,0.47121571710515686,0.439538391239442,0.33609449102935157,0.4015280032553192,0.40895468056930845,0.37200884184732846,0.28417267919167166,-0.19769666431257688,0.38985386178503795,0.6558027871646684,0.4076288284587516,-0.36100277437495165,0.6618487898886822,-0.10897824664088901,0.4425560419920479,-0.478336054042725,0.8633480230953818,-0.07610497704607465,0.5688475215113067,0.22982872190424006,0.10030345323313797,0.0884580127272996,0.24830102910852633,-0.0010035600690883133,0.7210994411019793,-0.028064843291433102,0.6200632926788788,0.29697831702475413,0.21665973841306077,-0.31278571750917744,0.6576866511763311,-0.0819110886940875,0.653584644874588,-0.03700629097808945,0.4518298720258769
Robust-CPI,30,0.16401127006787614,0.2057485419835062,0.08682788840295114,0.03750805985144238,0.0419951975280667,0.6045873881915851,0.015658354383217336,0.4563419571988695,0.003018795732282903,0.6458738786889137,0.0033221045139037795,0.6522503299045321,0.017726997126539513,0.21538546374100942,0.03308960560916854,0.5030947502907988,0.009613559011235036,0.5695265093540142,0.0004039976227665416,0.46101214729503226,0.008972630172041402,0.21458540382485386,-0.005618504557507835,0.7145938887744074,0.0408275356487515,0.6225280285144013,0.0024055775703746888,0.42108991117671135,-0.0240678488759338,0.6338028884921361,0.0030866977042508974,0.5129239881113732,0.004550369354577265,0.2799226353738792,0.008306782429066427,0.45383960970064247,-0.001556601425484406,0.5460327808547748,0.005975551746287096,0.5353722057301338,0.004367298217476087,0.22622395964882097,3.668327009682201e-05,0.42284753592990937,-0.00030023701189285917,0.48406473089821056,-0.003472949912323154,0.5152365918494448,-0.004194756619601985,0.4131175355521278,-0.008700349419465469,0.731524912360156,-0.03574871462227967,0.4760052797038302,-0.021202448585241666,0.657145709088376,0.022017129445295016,0.45810470972249745,-0.003703094577987973,0.489349541029544,0.009194895656835698,0.2975588752597484,-0.0020893657725345005,0.5931996226076245,0.0007337967767135196,0.3163642368075471,0.00669215313924631,0.4510886720533589,0.006889930556550143,0.4206329670357258,-0.001135483064858907,0.5628477681046428,0.001496184092352229,0.5730470991010165,0.00033570137289956766,0.5062737060126683,0.004948971942417973,0.4105849874878564,0.019852299914542536,0.48331692295505313,-0.0021059671608500362,0.48277236627811104,-0.02668200293446504,0.7636789361524474,-0.012479289419938533,0.7842786040339373,-0.007588316045700423,0.5590983635108236,0.007443053892228048,0.6291199597062853,-0.008512899037623022,0.5217213832974161,-0.0018554418015931929,0.6823269522820072,-0.0066497976455137334,0.7645320149809506,-0.016619680541138746,0.5422924630385308,0.00947502598363584,0.412507319937361
Robust-CPI,50,0.3255263974483288,0.008220731698869305,0.32867478041938614,0.0016459824245431917,0.025114636037005474,0.16988929958957447,-0.014630312482793324,0.4810083870717575,0.02399918582523598,0.2837183473486619,0.002539530343430227,0.14990169719032123,-0.020175633363671095,0.7142968039326433,-0.00024294104782790317,0.43856332010759824,0.00391409018638938,0.3374824900412823,-0.018151239773694632,0.7836544658452744,-0.0011362809810511014,0.7990173301651684,-0.007652133498325317,0.4318893697422294,0.003557015514739114,0.44216461106990934,-0.002349614455068174,0.38151853821802884,-0.00950893436604825,0.6950033800606371,0.0036929243398432575,0.6759038498338055,-0.001160353205137548,0.6362715275567921,-0.0009663707170517388,0.6714795937082643,0.0018163824786745816,0.5271562827922139,-0.0036431073841667817,0.6310640822035031,0.0069618320980152585,0.37835651923389113,-0.04198305761844363,0.6637666579707417,-0.01050752130615224,0.5154705881844396,-0.02204207326572215,0.6622550207295003,-0.011147895897899364,0.6030215694891573,-0.04333270747711315,0.9497468287747428,-0.04249117636627001,0.7505347016394702,-0.042847166806550784,0.4956272509489582,-0.008030791147278405,0.6680755572179713,-0.0016116432569429782,0.5501317467762432,-0.009029027425905556,0.6742053339544634,-0.002161375516071581,0.3588955589146182,0.0004486682274091641,0.590288879581038,-0.07095288509792573,0.703230687778246,-0.015389733880265015,0.7781898480328096,-0.001594028643585058,0.5681564630311976,0.012141196364270905,0.410699072100262,-0.03516107895853838,0.8650073066233568,0.011605511267669419,0.612341687043517,0.014943195324478402,0.3980573743043473,-0.002033047400751572,0.4214374875612113,0.002720026199408871,0.5778047290629529,0.010310718924839243,0.6107232362747186,-0.0012781610888530578,0.7416764841725478,-0.012177221754841086,0.7072766029689826,-0.0036649264700567446,0.7726966500637031,-0.014835076049690778,0.48840090406165426,0.0007842966627838049,0.4904431826990805,-0.012442438887818192,0.6938257133064872,-0.025369315962872462,0.7119678736168613
Robust-CPI,100,0.10091512483152479,0.002545313985171358,0.16518123206635935,0.0012393970274464528,-0.04309761675064419,0.4268827043573692,-0.003125303204316221,0.37756029725982215,0.002815346488053797,0.4091051148949499,-0.012030160811995294,0.6651145774492178,-0.0001817127345655055,0.5527295153925138,0.0011250626041879339,0.3017234609911147,-0.013964186172707905,0.6394810410459378,0.00014295288553599215,0.5091986282439,0.0020163345138599718,0.48523740725099246,-0.001993651416722418,0.6204579124729503,0.010014436871749808,0.28335950062522397,-0.005169242932873656,0.709250027167042,0.002841696493510822,0.3846618065855808,-0.0017339311274492046,0.4022731108662273,-0.005909594677975742,0.6453767015989997,-0.003464913671833152,0.6462790118401552,0.0022147438681533876,0.5627975067503805,-0.0015209871732385523,0.4839859961833712,0.007835082199170023,0.2767354888651439,-0.002428133770516538,0.8552118093212074,0.0017129870515476086,0.7429549570195464,0.005616795550099361,0.6941894930743626,-0.03429134313735446,0.8082888088470686,0.002832202932309404,0.4604089198005462,-0.0033455718211925917,0.5275831974927604,-0.0013037680132300937,0.47453701483920024,-0.009655303850023085,0.7922691811319332,-0.012083426091800938,0.6956376612276174,-0.012078381775488251,0.6696093939054891,0.0022215332104325906,0.6416616016585782,-0.004096603852723322,0.7488266296164572,8.521045701451692e-05,0.5077786742071702,-0.008883957496253762,0.6700524079445508,0.007392350951944497,0.40874906865442295,0.00960492867646644,0.5088618829147333,-0.0023153152557498793,0.833562823915015,-0.008551444458767344,0.9333277759544665,0.012639120378312354,0.3903706537520823,-0.002876636489721379,0.3508439731324579,-0.001438085929125405,0.4943094272081675,0.01039899102115378,0.4465595740189335,-0.004694619515011128,0.7227088970830785,-0.0009296935955271214,0.802100723926047,-0.006130024930255604,0.9399387902257699,0.0016284730101548829,0.7000077001597632,0.024079589899608247,0.3255893537956049,0.0011723664942272114,0.3764567413748656,0.004100225596724933,0.6777996113738947
Robust-CPI,200,0.4919508069951743,0.00010094771747172231,0.13157703545375277,0.0005144196379527806,-0.009849177738617362,0.4466461428810015,-0.012283802542580722,0.5544227377526627,-0.007748127919594181,0.8063285102891911,-0.003528598982022128,0.42868792117863636,0.0074273537653573975,0.4121068720542308,0.02123248203523921,0.5678895884445905,0.025384864134023098,0.39921689347280087,-0.010861559361248762,0.7412284388092639,0.00668462942773497,0.44223635971236874,-0.01973649085435753,0.5691516452310039,-0.007717003923863081,0.827521231217775,-0.006641559117570381,0.8034569174618204,0.017513154030083758,0.4312744114076642,0.006281706268683754,0.3132676523065396,-0.009043059552613978,0.7568164210499345,0.004488591591275916,0.44953221941328686,-0.004293903704455914,0.5298700378544885,-0.007581975262841907,0.7479722651121533,0.027553444658091775,0.4608073337894275,0.0069240571257298345,0.5877148144103885,-0.008685761422261976,0.669340329158947,0.0009191144610868928,0.7503909028871462,-0.003228842422157472,0.4835942102334987,0.0014367953568702138,0.4887008565779617,-0.0022841229152771106,0.6539827547496111,0.00404195923797915,0.6002563509661596,-0.0017980488803123413,0.6393734195238161,0.0009919802138904615,0.6286371414102674,-0.0073694912013703385,0.6356924975034951,0.0008972744758145508,0.749182525482291,-0.007285311186579973,0.6883123695477511,-0.027263231964201166,0.4939144029948564,-0.0037575843109813978,0.6781721256879327,0.01441412788649412,0.1810995022888548,-0.012537460379183676,0.6486510273491791,-0.01741182360439902,0.6960304565595221,-0.05049203445400559,0.8847561338976286,-0.003916502992662722,0.6313975723234518,-0.0004887244182619337,0.5808123772311231,-0.0013833505811087056,0.6301683490234217,0.006081284546330961,0.6384266623114476,-0.01874535417057701,0.7159685204693526,-0.0024292274356372016,0.5950949187619307,0.008405501832176658,0.5646084806932856,0.003045846066862306,0.27172597754708455,0.0006231772914847847,0.37276688061278995,-0.00033682160005708356,0.7837559751528931,-0.020583465340789593,0.66492973812309
Robust-CPI,300,0.7651767665312565,7.381802336153058e-07,0.4342474230354727,0.0001426433169436569,-0.014446817596323238,0.37699120922084645,-0.00046720399490926285,0.4178143791979542,-0.01761930727542897,0.9032288094894887,0.025814419738517374,0.6818091240119988,0.004435382188806675,0.611521394608602,-0.008485748002030119,0.5800398438352712,-0.001381801356667152,0.45916141374216257,-0.0019200893156274051,0.5122137879024286,-0.006676993307623954,0.9048755271498573,-0.006185868803387456,0.6401963685199665,-0.0019815879582039393,0.6198167595446662,-0.001979281977007998,0.73837973190566,-0.012936276427101401,0.8103596383124607,0.006837819784386278,0.48434922841884953,-0.009284471600095283,0.8790876533200198,-0.03434929142030561,0.7385260921964051,-0.0023497563454501114,0.5690336925885828,-0.015000758550716621,0.6276474723177887,-0.004140809427740416,0.672634965872423,0.0035205722615580157,0.3088753182515712,0.008814010531158939,0.449759708345135,-0.005434893966214441,0.6157746685259032,-0.005272140804290886,0.7745227108891579,-0.005040260822474387,0.7824862710055365,-0.014958055751228584,0.6822281103007612,-0.005194425997930359,0.6509434559644216,-0.0036791715633840223,0.5451181349700516,-0.005082664422208082,0.5679631802391039,-0.015234653328103984,0.6580802359294075,-0.003535978056161028,0.7090740199378174,0.005416527884784959,0.44494342159710815,0.011002341258986567,0.6748505261407278,-0.0026778163986628857,0.5221396633001435,0.00020084163641810232,0.7924268597003514,-0.0064850891414575925,0.6579765051870813,-0.008289922045727779,0.573745720966651,-0.0008233573529007727,0.8140306092100424,-0.018130290674005078,0.8495113873433071,-0.0018990301606047805,0.572471896491249,-0.001649712530373712,0.47938949429366545,-0.02052512850172447,0.6626754756864169,-0.0031349433579659107,0.5770356700684434,-0.03333017593500027,0.9772832231457772,-0.0015407519329597556,0.7070808560223495,0.0050889611424002066,0.43283089482873316,-0.009820334181828042,0.6787394129297712,0.0029772713813890172,0.4490370435225758,-0.0030970326562468602,0.5340973495846266
Robust-CPI,700,0.5991433572531295,6.735751307227099e-13,0.39044174247918756,2.17981448850476e-10,0.0460549353890634,0.32769663720558523,-0.0007689483365202467,0.5382281621387208,-0.0002372304485812608,0.6951619073503792,-0.00030836753797593803,0.5745054843200746,0.003587949377673874,0.42258069190814074,-0.002044871149700677,0.7309668514424156,-0.0014697210712239916,0.40418166513850956,-0.007539438213992722,0.9046492350368742,-0.007810912253109336,0.7355663771497348,-0.002679505100414039,0.7245354333242419,0.00201262089784736,0.607192063257276,0.002094170995636256,0.5454245190087468,-0.001778038611943821,0.6439767869957681,0.0011450346409959335,0.6522365473662393,0.001607010959628935,0.7573291635278141,-0.0010702058341000424,0.5986411966325726,-0.0020854873420448217,0.9156902267024798,-0.0038574246391929203,0.7766858852959583,-0.005899945095622678,0.5541075512554526,-0.0010920096669666986,0.7185138631507957,-0.004418019758102392,0.8289448950969075,-0.00363112477402794,0.8234671181898107,0.0019348132297120565,0.630554840696672,-0.00498768152916265,0.9318290231976147,-0.00034698589257381777,0.785604654669759,-0.0009494481466485532,0.8707160597214552,-0.005387174224808849,0.9306437564164766,-0.001171029828203158,0.569181865487421,0.0015317393126684866,0.4657139805813302,-0.002886993439734755,0.8335882889127713,-0.0015360879240145743,0.8119270288636316,-0.01435529385538306,0.8787540294498465,0.0017991723377898466,0.6135507954696625,0.0008623617871962021,0.3776476999196138,-0.005197276692626501,0.6575284742156973,0.0014842731006058324,0.511620332306449,-0.00724321986474977,0.9751198020367506,-6.207633336263835e-06,0.5818385054745283,-0.0039250496918853415,0.6284776370152735,-0.0031285027248939934,0.7960430325916671,-0.0010852504486572516,0.7897217370349969,-0.00767399530825954,0.6195125492306439,-0.009050171543900839,0.9025784789827426,-0.010035363040971147,0.544584415418175,-0.02183900771646514,0.6403544604574423,0.0033774419960368963,0.6086108866555697,-0.006752160903902965,0.9692178700725205,-0.010623735110107623,0.86034204638247
